"Date","Temp","Humidity","Remark"
2023/07/01 06:09:58,"28.19℃","74.25%",""
2023/07/01 06:19:58,"28.13℃","74.19%",""
2023/07/01 06:29:58,"28.13℃","74.19%",""
2023/07/01 06:39:58,"28.13℃","74.19%",""
2023/07/01 06:49:58,"28.06℃","74.12%",""
2023/07/01 06:59:58,"28.06℃","74.00%",""
2023/07/01 07:09:58,"28.00℃","73.94%",""
2023/07/01 07:19:58,"28.00℃","73.94%",""
2023/07/01 07:29:58,"27.94℃","73.88%",""
2023/07/01 07:39:58,"27.94℃","73.81%",""
2023/07/01 07:49:58,"27.94℃","73.81%",""
2023/07/01 07:59:58,"27.94℃","73.75%",""
2023/07/01 08:09:58,"27.88℃","73.75%",""
2023/07/01 08:19:58,"27.88℃","73.69%",""
2023/07/01 08:29:58,"27.88℃","73.69%",""
2023/07/01 08:39:58,"27.88℃","73.69%",""
2023/07/01 08:49:58,"27.88℃","73.75%",""
2023/07/01 08:59:58,"27.88℃","73.81%",""
2023/07/01 09:09:58,"27.88℃","73.75%",""
2023/07/01 09:19:58,"27.88℃","73.75%",""
2023/07/01 09:29:58,"27.88℃","73.75%",""
2023/07/01 09:39:58,"27.88℃","73.69%",""
2023/07/01 09:49:58,"27.88℃","73.69%",""
2023/07/01 09:59:58,"27.88℃","73.56%",""
2023/07/01 10:09:58,"27.94℃","73.50%",""
2023/07/01 10:19:58,"27.94℃","73.44%",""
2023/07/01 10:29:58,"27.94℃","73.44%",""
2023/07/01 10:39:58,"27.94℃","73.38%",""
2023/07/01 10:49:58,"27.94℃","73.38%",""
2023/07/01 10:59:58,"28.00℃","73.38%",""
2023/07/01 11:09:58,"28.00℃","73.38%",""
2023/07/01 11:19:58,"28.06℃","73.38%",""
2023/07/01 11:29:58,"28.06℃","73.44%",""
2023/07/01 11:39:58,"28.13℃","73.38%",""
2023/07/01 11:49:58,"28.13℃","73.38%",""
2023/07/01 11:59:58,"28.19℃","73.38%",""
2023/07/01 12:09:58,"28.19℃","73.38%",""
2023/07/01 12:19:58,"28.25℃","73.62%",""
2023/07/01 12:29:58,"28.25℃","73.56%",""
2023/07/01 12:39:58,"28.31℃","73.50%",""
2023/07/01 12:49:58,"28.38℃","73.44%",""
2023/07/01 12:59:58,"28.38℃","73.44%",""
2023/07/01 13:09:58,"28.44℃","73.38%",""
2023/07/01 13:19:58,"28.44℃","73.38%",""
2023/07/01 13:29:58,"28.50℃","73.38%",""
2023/07/01 13:39:58,"28.56℃","73.31%",""
2023/07/01 13:49:58,"28.56℃","73.25%",""
2023/07/01 13:59:58,"28.63℃","73.19%",""
2023/07/01 14:09:58,"28.69℃","73.12%",""
2023/07/01 14:19:58,"28.75℃","73.06%",""
2023/07/01 14:29:58,"28.75℃","72.94%",""
2023/07/01 14:39:58,"28.75℃","72.81%",""
2023/07/01 14:49:58,"28.81℃","72.69%",""
2023/07/01 14:59:58,"28.81℃","72.56%",""
2023/07/01 15:09:58,"28.88℃","72.44%",""
2023/07/01 15:19:58,"28.88℃","72.38%",""
2023/07/01 15:29:58,"28.88℃","72.31%",""
2023/07/01 15:39:58,"28.94℃","72.31%",""
2023/07/01 15:49:58,"28.94℃","72.25%",""
2023/07/01 15:59:58,"28.94℃","72.25%",""
2023/07/01 16:09:58,"29.00℃","72.25%",""
2023/07/01 16:19:58,"29.06℃","72.25%",""
2023/07/01 16:29:58,"29.06℃","72.25%",""
2023/07/01 16:39:58,"29.13℃","72.31%",""
2023/07/01 16:49:58,"29.13℃","72.38%",""
2023/07/01 16:59:58,"29.13℃","72.75%",""
2023/07/01 17:09:58,"29.13℃","72.88%",""
2023/07/01 17:19:58,"29.13℃","72.94%",""
2023/07/01 17:29:58,"29.13℃","73.00%",""
2023/07/01 17:39:58,"29.13℃","73.00%",""
2023/07/01 17:49:58,"29.13℃","73.06%",""
2023/07/01 17:59:58,"29.13℃","73.12%",""
2023/07/01 18:09:58,"29.13℃","73.12%",""
2023/07/01 18:19:58,"29.13℃","72.88%",""
2023/07/01 18:29:58,"29.13℃","73.00%",""
2023/07/01 18:39:58,"29.13℃","73.31%",""
2023/07/01 18:49:58,"29.13℃","73.12%",""
2023/07/01 18:59:58,"29.13℃","73.12%",""
2023/07/01 19:09:58,"29.13℃","73.19%",""
2023/07/01 19:19:58,"29.06℃","73.19%",""
2023/07/01 19:29:58,"29.06℃","73.25%",""
2023/07/01 19:39:58,"29.06℃","73.25%",""
2023/07/01 19:49:58,"29.06℃","73.25%",""
2023/07/01 19:59:58,"29.06℃","73.25%",""
2023/07/01 20:09:58,"29.06℃","73.25%",""
2023/07/01 20:19:58,"29.00℃","73.31%",""
2023/07/01 20:29:58,"29.00℃","73.31%",""
2023/07/01 20:39:58,"29.00℃","73.31%",""
2023/07/01 20:49:58,"29.00℃","73.31%",""
2023/07/01 20:59:58,"28.94℃","73.31%",""
2023/07/01 21:09:58,"28.94℃","73.31%",""
2023/07/01 21:19:58,"28.94℃","73.25%",""
2023/07/01 21:29:58,"28.94℃","73.25%",""
2023/07/01 21:39:58,"28.94℃","73.25%",""
2023/07/01 21:49:58,"28.94℃","73.25%",""
2023/07/01 21:59:58,"28.94℃","73.25%",""
2023/07/01 22:09:58,"28.94℃","73.19%",""
2023/07/01 22:19:58,"28.88℃","73.19%",""
2023/07/01 22:29:58,"28.88℃","73.19%",""
2023/07/01 22:39:58,"28.88℃","73.19%",""
2023/07/01 22:49:58,"28.88℃","73.19%",""
2023/07/01 22:59:58,"28.88℃","73.19%",""
2023/07/01 23:09:58,"28.88℃","73.19%",""
2023/07/01 23:19:58,"28.88℃","73.19%",""
2023/07/01 23:29:58,"28.88℃","73.12%",""
2023/07/01 23:39:58,"28.88℃","73.12%",""
2023/07/01 23:49:58,"28.88℃","73.06%",""
2023/07/01 23:59:58,"28.88℃","72.94%",""
2023/07/02 00:09:58,"28.88℃","72.94%",""
2023/07/02 00:19:58,"28.81℃","73.00%",""
2023/07/02 00:29:58,"28.81℃","73.00%",""
2023/07/02 00:39:58,"28.81℃","73.06%",""
2023/07/02 00:49:58,"28.81℃","73.12%",""
2023/07/02 00:59:58,"28.81℃","73.12%",""
2023/07/02 01:09:58,"28.81℃","73.19%",""
2023/07/02 01:19:58,"28.75℃","73.19%",""
2023/07/02 01:29:58,"28.75℃","73.25%",""
2023/07/02 01:39:58,"28.75℃","73.12%",""
2023/07/02 01:49:58,"28.75℃","73.25%",""
2023/07/02 01:59:58,"28.75℃","73.31%",""
2023/07/02 02:09:58,"28.75℃","73.31%",""
2023/07/02 02:19:58,"28.69℃","73.38%",""
2023/07/02 02:29:58,"28.69℃","73.38%",""
2023/07/02 02:39:58,"28.69℃","73.38%",""
2023/07/02 02:49:58,"28.63℃","73.38%",""
2023/07/02 02:59:58,"28.63℃","73.38%",""
2023/07/02 03:09:58,"28.63℃","73.44%",""
2023/07/02 03:19:58,"28.63℃","73.44%",""
2023/07/02 03:29:58,"28.63℃","73.44%",""
2023/07/02 03:39:58,"28.56℃","73.44%",""
2023/07/02 03:49:58,"28.56℃","73.50%",""
2023/07/02 03:59:58,"28.56℃","73.50%",""
2023/07/02 04:09:58,"28.50℃","73.50%",""
2023/07/02 04:19:58,"28.50℃","73.50%",""
2023/07/02 04:29:58,"28.50℃","73.56%",""
2023/07/02 04:39:58,"28.50℃","73.56%",""
2023/07/02 04:49:58,"28.50℃","73.56%",""
2023/07/02 04:59:58,"28.44℃","73.62%",""
2023/07/02 05:09:58,"28.44℃","73.62%",""
2023/07/02 05:19:58,"28.44℃","73.62%",""
2023/07/02 05:29:58,"28.44℃","73.62%",""
2023/07/02 05:39:58,"28.38℃","73.62%",""
2023/07/02 05:49:58,"28.38℃","73.69%",""
2023/07/02 05:59:58,"28.38℃","73.69%",""
2023/07/02 06:09:58,"28.38℃","73.69%",""
2023/07/02 06:19:58,"28.38℃","73.69%",""
2023/07/02 06:29:58,"28.31℃","73.69%",""
2023/07/02 06:39:58,"28.31℃","73.69%",""
2023/07/02 06:49:58,"28.31℃","73.69%",""
2023/07/02 06:59:58,"28.31℃","73.75%",""
2023/07/02 07:09:58,"28.31℃","73.75%",""
2023/07/02 07:19:58,"28.25℃","73.75%",""
2023/07/02 07:29:58,"28.25℃","73.75%",""
2023/07/02 07:39:58,"28.25℃","73.81%",""
2023/07/02 07:49:58,"28.25℃","73.56%",""
2023/07/02 07:59:58,"28.25℃","73.56%",""
2023/07/02 08:09:58,"28.25℃","73.62%",""
2023/07/02 08:19:58,"28.25℃","73.62%",""
2023/07/02 08:29:58,"28.25℃","73.69%",""
2023/07/02 08:39:58,"28.25℃","73.75%",""
2023/07/02 08:49:58,"28.25℃","73.75%",""
2023/07/02 08:59:58,"28.25℃","73.81%",""
2023/07/02 09:09:58,"28.25℃","74.12%",""
2023/07/02 09:19:58,"28.25℃","74.06%",""
2023/07/02 09:29:58,"28.25℃","73.69%",""
2023/07/02 09:39:58,"28.25℃","73.94%",""
2023/07/02 09:49:58,"28.25℃","73.94%",""
2023/07/02 09:59:58,"28.25℃","74.00%",""
2023/07/02 10:09:58,"28.31℃","74.06%",""
2023/07/02 10:19:58,"28.31℃","74.19%",""
2023/07/02 10:29:58,"28.38℃","74.25%",""
2023/07/02 10:39:58,"28.38℃","74.25%",""
2023/07/02 10:49:58,"28.38℃","74.25%",""
2023/07/02 10:59:58,"28.44℃","74.69%",""
2023/07/02 11:09:58,"28.50℃","74.75%",""
2023/07/02 11:19:58,"28.50℃","74.81%",""
2023/07/02 11:29:58,"28.56℃","74.81%",""
2023/07/02 11:39:58,"28.56℃","74.88%",""
2023/07/02 11:49:58,"28.56℃","74.94%",""
2023/07/02 11:59:58,"28.63℃","75.00%",""
2023/07/02 12:09:58,"28.69℃","75.06%",""
2023/07/02 12:19:58,"28.69℃","74.81%",""
2023/07/02 12:29:58,"28.75℃","74.81%",""
2023/07/02 12:39:58,"28.75℃","74.88%",""
2023/07/02 12:49:58,"28.81℃","74.88%",""
2023/07/02 12:59:58,"28.88℃","74.88%",""
2023/07/02 13:09:58,"28.88℃","74.94%",""
2023/07/02 13:19:58,"28.88℃","74.94%",""
2023/07/02 13:29:58,"28.94℃","74.81%",""
2023/07/02 13:39:58,"28.94℃","74.62%",""
2023/07/02 13:49:58,"29.00℃","74.50%",""
2023/07/02 13:59:58,"29.00℃","74.31%",""
2023/07/02 14:09:58,"29.06℃","74.19%",""
2023/07/02 14:19:58,"29.06℃","74.06%",""
2023/07/02 14:29:58,"29.06℃","73.81%",""
2023/07/02 14:39:58,"29.13℃","73.69%",""
2023/07/02 14:49:58,"29.13℃","73.88%",""
2023/07/02 14:59:58,"29.13℃","73.81%",""
2023/07/02 15:09:58,"29.13℃","73.69%",""
2023/07/02 15:19:58,"29.19℃","73.62%",""
2023/07/02 15:29:58,"29.19℃","73.25%",""
2023/07/02 15:39:58,"29.25℃","72.94%",""
2023/07/02 15:49:58,"29.25℃","72.75%",""
2023/07/02 15:59:58,"29.31℃","72.56%",""
2023/07/02 16:09:58,"29.38℃","72.31%",""
2023/07/02 16:19:58,"29.38℃","72.19%",""
2023/07/02 16:29:58,"29.38℃","72.06%",""
2023/07/02 16:39:58,"29.38℃","72.00%",""
2023/07/02 16:49:58,"29.44℃","72.12%",""
2023/07/02 16:59:58,"29.44℃","72.25%",""
2023/07/02 17:09:58,"29.44℃","72.44%",""
2023/07/02 17:19:58,"29.44℃","72.56%",""
2023/07/02 17:29:58,"29.50℃","72.69%",""
2023/07/02 17:39:58,"29.50℃","72.75%",""
2023/07/02 17:49:58,"29.50℃","72.75%",""
2023/07/02 17:59:58,"29.50℃","72.81%",""
2023/07/02 18:09:58,"29.56℃","72.81%",""
2023/07/02 18:19:58,"29.56℃","72.81%",""
2023/07/02 18:29:58,"29.56℃","72.81%",""
2023/07/02 18:39:58,"29.56℃","72.88%",""
2023/07/02 18:49:58,"29.56℃","72.81%",""
2023/07/02 18:59:58,"29.56℃","72.81%",""
2023/07/02 19:09:58,"29.56℃","72.81%",""
2023/07/02 19:19:58,"29.56℃","72.81%",""
2023/07/02 19:29:58,"29.56℃","72.81%",""
2023/07/02 19:39:58,"29.56℃","72.81%",""
2023/07/02 19:49:58,"29.56℃","72.81%",""
2023/07/02 19:59:58,"29.56℃","72.81%",""
2023/07/02 20:09:58,"29.56℃","72.81%",""
2023/07/02 20:19:58,"29.56℃","72.81%",""
2023/07/02 20:29:58,"29.56℃","72.81%",""
2023/07/02 20:39:58,"29.56℃","72.81%",""
2023/07/02 20:49:58,"29.50℃","72.81%",""
2023/07/02 20:59:58,"29.50℃","72.81%",""
2023/07/02 21:09:58,"29.50℃","72.81%",""
2023/07/02 21:19:58,"29.50℃","72.81%",""
2023/07/02 21:29:58,"29.50℃","72.62%",""
2023/07/02 21:39:58,"29.44℃","72.12%",""
2023/07/02 21:49:58,"29.44℃","72.50%",""
2023/07/02 21:59:58,"29.44℃","72.62%",""
2023/07/02 22:09:58,"29.44℃","72.75%",""
2023/07/02 22:19:58,"29.44℃","72.75%",""
2023/07/02 22:29:58,"29.44℃","72.81%",""
2023/07/02 22:39:58,"29.38℃","72.19%",""
2023/07/02 22:49:58,"29.38℃","72.56%",""
2023/07/02 22:59:58,"29.38℃","72.69%",""
2023/07/02 23:09:58,"29.38℃","72.75%",""
2023/07/02 23:19:58,"29.38℃","72.81%",""
2023/07/02 23:29:58,"29.38℃","72.88%",""
2023/07/02 23:39:58,"29.38℃","72.88%",""
2023/07/02 23:49:58,"29.38℃","72.88%",""
2023/07/02 23:59:58,"29.38℃","72.94%",""
2023/07/03 00:09:58,"29.31℃","72.62%",""
2023/07/03 00:19:58,"29.31℃","72.75%",""
2023/07/03 00:29:58,"29.31℃","72.94%",""
2023/07/03 00:39:58,"29.31℃","73.00%",""
2023/07/03 00:49:58,"29.25℃","73.06%",""
2023/07/03 00:59:58,"29.25℃","73.00%",""
2023/07/03 01:09:58,"29.25℃","73.00%",""
2023/07/03 01:19:58,"29.25℃","73.06%",""
2023/07/03 01:29:58,"29.25℃","73.12%",""
2023/07/03 01:39:58,"29.19℃","73.25%",""
2023/07/03 01:49:58,"29.19℃","73.25%",""
2023/07/03 01:59:58,"29.19℃","73.31%",""
2023/07/03 02:09:58,"29.19℃","73.38%",""
2023/07/03 02:19:58,"29.13℃","73.44%",""
2023/07/03 02:29:58,"29.13℃","73.56%",""
2023/07/03 02:39:58,"29.13℃","73.69%",""
2023/07/03 02:49:58,"29.13℃","73.50%",""
2023/07/03 02:59:58,"29.06℃","73.56%",""
2023/07/03 03:09:58,"29.06℃","73.62%",""
2023/07/03 03:19:58,"29.00℃","73.62%",""
2023/07/03 03:29:58,"29.00℃","73.69%",""
2023/07/03 03:39:58,"29.00℃","73.75%",""
2023/07/03 03:49:58,"28.94℃","73.75%",""
2023/07/03 03:59:58,"28.94℃","73.81%",""
2023/07/03 04:09:58,"28.94℃","73.88%",""
2023/07/03 04:19:58,"28.88℃","73.94%",""
2023/07/03 04:29:58,"28.88℃","73.94%",""
2023/07/03 04:39:58,"28.88℃","74.00%",""
2023/07/03 04:49:58,"28.81℃","74.00%",""
2023/07/03 04:59:58,"28.81℃","74.12%",""
2023/07/03 05:09:58,"28.81℃","74.19%",""
2023/07/03 05:19:58,"28.81℃","74.25%",""
2023/07/03 05:29:58,"28.75℃","74.31%",""
2023/07/03 05:39:58,"28.75℃","74.44%",""
2023/07/03 05:49:58,"28.75℃","74.56%",""
2023/07/03 05:59:58,"28.75℃","74.69%",""
2023/07/03 06:09:58,"28.75℃","74.75%",""
2023/07/03 06:19:58,"28.69℃","74.81%",""
2023/07/03 06:29:58,"28.69℃","74.88%",""
2023/07/03 06:39:58,"28.69℃","74.94%",""
2023/07/03 06:49:58,"28.69℃","75.00%",""
2023/07/03 06:59:58,"28.63℃","75.06%",""
2023/07/03 07:09:58,"28.63℃","75.12%",""
2023/07/03 07:19:58,"28.63℃","75.12%",""
2023/07/03 07:29:58,"28.63℃","75.19%",""
2023/07/03 07:39:58,"28.56℃","75.19%",""
2023/07/03 07:49:58,"28.56℃","75.25%",""
2023/07/03 07:59:58,"28.56℃","75.31%",""
2023/07/03 08:09:58,"28.56℃","75.38%",""
2023/07/03 08:19:58,"28.56℃","75.44%",""
2023/07/03 08:29:58,"28.56℃","75.56%",""
2023/07/03 08:39:58,"28.56℃","75.69%",""
2023/07/03 08:49:58,"28.56℃","75.81%",""
2023/07/03 08:59:58,"28.56℃","75.94%",""
2023/07/03 09:09:58,"28.56℃","75.88%",""
2023/07/03 09:19:58,"28.56℃","75.56%",""
2023/07/03 09:29:58,"28.50℃","75.31%",""
2023/07/03 09:39:58,"28.50℃","75.00%",""
2023/07/03 09:49:58,"28.50℃","74.81%",""
2023/07/03 09:59:58,"28.50℃","74.75%",""
2023/07/03 10:09:58,"28.44℃","74.81%",""
2023/07/03 10:19:58,"28.50℃","75.00%",""
2023/07/03 10:29:58,"28.50℃","75.12%",""
2023/07/03 10:39:58,"28.50℃","75.25%",""
2023/07/03 10:49:58,"28.50℃","75.38%",""
2023/07/03 10:59:58,"28.56℃","75.50%",""
2023/07/03 11:09:58,"28.56℃","75.56%",""
2023/07/03 11:19:58,"28.56℃","75.69%",""
2023/07/03 11:29:58,"28.63℃","75.81%",""
2023/07/03 11:39:58,"28.69℃","75.88%",""
2023/07/03 11:49:58,"28.75℃","75.94%",""
2023/07/03 11:59:58,"28.75℃","76.00%",""
2023/07/03 12:09:58,"28.81℃","76.00%",""
2023/07/03 12:19:58,"28.81℃","75.94%",""
2023/07/03 12:29:58,"28.88℃","75.88%",""
2023/07/03 12:39:58,"28.88℃","75.88%",""
2023/07/03 12:49:58,"28.88℃","75.81%",""
2023/07/03 12:59:58,"28.94℃","75.81%",""
2023/07/03 13:09:58,"28.94℃","75.88%",""
2023/07/03 13:19:58,"29.00℃","76.06%",""
2023/07/03 13:29:58,"29.06℃","76.25%",""
2023/07/03 13:39:58,"29.06℃","76.19%",""
2023/07/03 13:49:58,"29.13℃","76.38%",""
2023/07/03 13:59:58,"29.19℃","76.19%",""
2023/07/03 14:09:58,"29.19℃","76.00%",""
2023/07/03 14:19:58,"29.25℃","75.88%",""
2023/07/03 14:29:58,"29.25℃","75.75%",""
2023/07/03 14:39:58,"29.31℃","75.56%",""
2023/07/03 14:49:58,"29.31℃","75.44%",""
2023/07/03 14:59:58,"29.31℃","75.25%",""
2023/07/03 15:09:58,"29.31℃","75.06%",""
2023/07/03 15:19:58,"29.31℃","75.06%",""
2023/07/03 15:29:58,"29.38℃","75.31%",""
2023/07/03 15:39:58,"29.38℃","75.44%",""
2023/07/03 15:49:58,"29.38℃","75.38%",""
2023/07/03 15:59:58,"29.38℃","75.25%",""
2023/07/03 16:09:58,"29.31℃","75.19%",""
2023/07/03 16:19:58,"29.38℃","75.19%",""
2023/07/03 16:29:58,"29.38℃","75.25%",""
2023/07/03 16:39:58,"29.31℃","75.31%",""
2023/07/03 16:49:58,"29.31℃","75.31%",""
2023/07/03 16:59:58,"29.38℃","75.44%",""
2023/07/03 17:09:58,"29.31℃","75.38%",""
2023/07/03 17:19:58,"29.31℃","75.38%",""
2023/07/03 17:29:58,"29.31℃","75.31%",""
2023/07/03 17:39:58,"29.31℃","75.38%",""
2023/07/03 17:49:58,"29.31℃","75.44%",""
2023/07/03 17:59:58,"29.31℃","75.44%",""
2023/07/03 18:09:58,"29.31℃","75.44%",""
2023/07/03 18:19:58,"29.31℃","74.75%",""
2023/07/03 18:29:58,"29.31℃","75.25%",""
2023/07/03 18:39:58,"29.31℃","75.31%",""
2023/07/03 18:49:58,"29.38℃","75.31%",""
2023/07/03 18:59:58,"29.31℃","75.31%",""
2023/07/03 19:09:58,"29.31℃","75.31%",""
2023/07/03 19:19:58,"29.31℃","75.25%",""
2023/07/03 19:29:58,"29.31℃","75.25%",""
2023/07/03 19:39:58,"29.31℃","75.19%",""
2023/07/03 19:49:58,"29.31℃","75.19%",""
2023/07/03 19:59:58,"29.25℃","75.19%",""
2023/07/03 20:09:58,"29.31℃","75.12%",""
2023/07/03 20:19:58,"29.25℃","75.12%",""
2023/07/03 20:29:58,"29.25℃","74.75%",""
2023/07/03 20:39:58,"29.19℃","74.69%",""
2023/07/03 20:49:58,"29.19℃","74.44%",""
2023/07/03 20:59:58,"29.19℃","74.44%",""
2023/07/03 21:09:58,"29.19℃","74.69%",""
2023/07/03 21:19:58,"29.19℃","74.81%",""
2023/07/03 21:29:58,"29.19℃","74.81%",""
2023/07/03 21:39:58,"29.19℃","74.75%",""
2023/07/03 21:49:58,"29.19℃","74.75%",""
2023/07/03 21:59:58,"29.19℃","74.75%",""
2023/07/03 22:09:58,"29.19℃","74.69%",""
2023/07/03 22:19:58,"29.19℃","74.81%",""
2023/07/03 22:29:58,"29.19℃","74.88%",""
2023/07/03 22:39:58,"29.19℃","74.94%",""
2023/07/03 22:49:58,"29.19℃","75.06%",""
2023/07/03 22:59:58,"29.19℃","75.25%",""
2023/07/03 23:09:58,"29.19℃","75.38%",""
2023/07/03 23:19:58,"29.19℃","75.50%",""
2023/07/03 23:29:58,"29.19℃","75.62%",""
2023/07/03 23:39:58,"29.19℃","75.75%",""
2023/07/03 23:49:58,"29.13℃","75.88%",""
2023/07/03 23:59:58,"29.13℃","75.94%",""
2023/07/04 00:09:58,"29.13℃","76.06%",""
2023/07/04 00:19:58,"29.13℃","75.81%",""
2023/07/04 00:29:58,"29.06℃","75.88%",""
2023/07/04 00:39:58,"29.06℃","76.00%",""
2023/07/04 00:49:58,"29.06℃","76.06%",""
2023/07/04 00:59:58,"29.00℃","76.12%",""
2023/07/04 01:09:58,"29.00℃","76.19%",""
2023/07/04 01:19:58,"29.00℃","76.31%",""
2023/07/04 01:29:58,"28.94℃","76.38%",""
2023/07/04 01:39:58,"28.94℃","76.44%",""
2023/07/04 01:49:58,"28.94℃","76.50%",""
2023/07/04 01:59:58,"28.94℃","76.50%",""
2023/07/04 02:09:58,"28.88℃","76.62%",""
2023/07/04 02:19:58,"28.88℃","76.75%",""
2023/07/04 02:29:58,"28.88℃","76.88%",""
2023/07/04 02:39:58,"28.88℃","76.88%",""
2023/07/04 02:49:58,"28.81℃","76.94%",""
2023/07/04 02:59:58,"28.81℃","76.94%",""
2023/07/04 03:09:58,"28.81℃","76.94%",""
2023/07/04 03:19:58,"28.75℃","77.00%",""
2023/07/04 03:29:58,"28.75℃","77.00%",""
2023/07/04 03:39:58,"28.75℃","77.00%",""
2023/07/04 03:49:58,"28.75℃","77.06%",""
2023/07/04 03:59:58,"28.69℃","77.06%",""
2023/07/04 04:09:58,"28.69℃","77.06%",""
2023/07/04 04:19:58,"28.69℃","77.06%",""
2023/07/04 04:29:58,"28.63℃","77.06%",""
2023/07/04 04:39:58,"28.63℃","77.12%",""
2023/07/04 04:49:58,"28.63℃","77.12%",""
2023/07/04 04:59:58,"28.56℃","77.19%",""
2023/07/04 05:09:58,"28.56℃","77.19%",""
2023/07/04 05:19:58,"28.56℃","77.25%",""
2023/07/04 05:29:58,"28.56℃","77.31%",""
2023/07/04 05:39:58,"28.56℃","77.31%",""
2023/07/04 05:49:58,"28.50℃","77.25%",""
2023/07/04 05:59:58,"28.50℃","77.19%",""
2023/07/04 06:09:58,"28.50℃","77.19%",""
2023/07/04 06:19:58,"28.44℃","77.12%",""
2023/07/04 06:29:58,"28.38℃","74.81%",""
2023/07/04 06:39:58,"28.38℃","75.69%",""
2023/07/04 06:49:58,"28.38℃","76.62%",""
2023/07/04 06:59:58,"28.38℃","76.81%",""
2023/07/04 07:09:58,"28.38℃","76.94%",""
2023/07/04 07:19:58,"28.31℃","77.00%",""
2023/07/04 07:29:58,"28.31℃","77.06%",""
2023/07/04 07:39:58,"28.31℃","77.19%",""
2023/07/04 07:49:58,"28.31℃","77.31%",""
2023/07/04 07:59:58,"28.38℃","77.38%",""
2023/07/04 08:09:58,"28.38℃","77.50%",""
2023/07/04 08:19:58,"28.38℃","77.56%",""
2023/07/04 08:29:58,"28.38℃","77.38%",""
2023/07/04 08:39:58,"28.44℃","77.19%",""
2023/07/04 08:49:58,"28.44℃","77.19%",""
2023/07/04 08:59:58,"28.50℃","77.50%",""
2023/07/04 09:09:58,"28.56℃","77.81%",""
2023/07/04 09:19:58,"28.63℃","78.25%",""
2023/07/04 09:29:58,"28.75℃","79.50%",""
2023/07/04 09:39:58,"28.81℃","80.12%",""
2023/07/04 09:49:58,"28.88℃","81.44%",""
2023/07/04 09:59:58,"28.88℃","81.69%",""
2023/07/04 10:09:58,"28.94℃","81.75%",""
2023/07/04 10:19:58,"28.94℃","80.62%",""
2023/07/04 10:29:58,"28.94℃","79.94%",""
2023/07/04 10:39:58,"28.94℃","79.94%",""
2023/07/04 10:49:58,"28.88℃","79.50%",""
2023/07/04 10:59:58,"28.88℃","79.12%",""
2023/07/04 11:09:58,"28.88℃","78.81%",""
2023/07/04 11:19:58,"28.88℃","78.44%",""
2023/07/04 11:29:58,"28.88℃","78.06%",""
2023/07/04 11:39:58,"28.88℃","77.69%",""
2023/07/04 11:49:58,"28.88℃","77.44%",""
2023/07/04 11:59:58,"28.94℃","77.31%",""
2023/07/04 12:09:58,"28.94℃","77.25%",""
2023/07/04 12:19:58,"28.94℃","77.12%",""
2023/07/04 12:29:58,"29.00℃","77.12%",""
2023/07/04 12:39:58,"29.00℃","77.06%",""
2023/07/04 12:49:58,"29.06℃","76.88%",""
2023/07/04 12:59:58,"29.06℃","76.62%",""
2023/07/04 13:09:58,"29.13℃","76.50%",""
2023/07/04 13:19:58,"29.13℃","76.81%",""
2023/07/04 13:29:58,"29.19℃","76.81%",""
2023/07/04 13:39:58,"29.19℃","76.88%",""
2023/07/04 13:49:58,"29.25℃","76.94%",""
2023/07/04 13:59:58,"29.31℃","76.94%",""
2023/07/04 14:09:58,"29.31℃","76.88%",""
2023/07/04 14:19:58,"29.38℃","76.81%",""
2023/07/04 14:29:58,"29.38℃","76.75%",""
2023/07/04 14:39:58,"29.44℃","76.62%",""
2023/07/04 14:49:58,"29.44℃","76.50%",""
2023/07/04 14:59:58,"29.50℃","76.25%",""
2023/07/04 15:09:58,"29.50℃","76.06%",""
2023/07/04 15:19:58,"29.50℃","75.81%",""
2023/07/04 15:29:58,"29.56℃","75.62%",""
2023/07/04 15:39:58,"29.56℃","75.44%",""
2023/07/04 15:49:58,"29.56℃","75.25%",""
2023/07/04 15:59:58,"29.63℃","75.06%",""
